airport,alert_airport_id,n_lightnings,start_time,end_time,n_cloud_ground,n_intra_cloud,last_cloud_ground_time,mean_dist,std_dist,mean_amplitude,mean_maxis,max_maxis,duration_total_minutes,duration_until_last_cg_minutes,density,last_lightning_is_cg,storm_size_km,start_year,start_month,start_dayofyear,start_hour,cluster
Ajaccio,410.0,1,2021-05-11 00:48:20+00:00,2021-05-11 00:48:20+00:00,1,0,2021-05-11 00:48:20+00:00,17.2686749703338,0.0,-55.27,0.082,0.082,0.0,0.0,10.869565217391305,1,0.0,2021,5,131,0,0
Ajaccio,411.0,1,2021-05-11 01:32:28+00:00,2021-05-11 01:32:28+00:00,1,0,2021-05-11 01:32:28+00:00,19.974896572995902,0.0,38.95,2.254,2.254,0.0,0.0,0.441696113074205,1,0.0,2021,5,131,1,2
Ajaccio,412.0,6,2021-05-11 13:02:28+00:00,2021-05-11 13:16:30+00:00,6,0,2021-05-11 13:16:30+00:00,5.146980572106134,2.481065081156252,-8.938333333333333,0.7538333333333332,4.103,14.033333333333331,14.033333333333331,7.855116735762602,1,12.63512272870262,2021,5,131,13,1
Ajaccio,413.0,1,2021-05-11 17:17:35+00:00,2021-05-11 17:17:35+00:00,1,0,2021-05-11 17:17:35+00:00,17.256568345885274,0.0,-27.99,0.054,0.054,0.0,0.0,15.625,1,0.0,2021,5,131,17,0
Ajaccio,414.0,4,2021-05-24 01:50:48+00:00,2021-05-24 01:57:59+00:00,4,0,2021-05-24 01:57:59+00:00,10.10313441516424,3.576198517306848,-27.17,0.12625,0.262,7.183333333333334,7.183333333333334,29.357798165137613,1,10.88670666998759,2021,5,144,1,0
Ajaccio,415.0,1,2021-05-24 13:26:36+00:00,2021-05-24 13:26:36+00:00,1,0,2021-05-24 13:26:36+00:00,17.28966986009439,0.0,61.9,0.059,0.059,0.0,0.0,14.492753623188408,1,0.0,2021,5,144,13,0
Ajaccio,416.0,1,2021-06-08 11:51:20+00:00,2021-06-08 11:51:20+00:00,1,0,2021-06-08 11:51:20+00:00,11.673841287279034,0.0,-21.74,0.435,0.435,0.0,0.0,2.247191011235955,1,0.0,2021,6,159,11,0
Ajaccio,417.0,1,2021-06-08 12:27:54+00:00,2021-06-08 12:27:54+00:00,1,0,2021-06-08 12:27:54+00:00,18.975325692766,0.0,-15.19,0.054,0.054,0.0,0.0,15.625,1,0.0,2021,6,159,12,0
Ajaccio,418.0,1,2021-06-08 13:48:34+00:00,2021-06-08 13:48:34+00:00,1,0,2021-06-08 13:48:34+00:00,19.928547300824896,0.0,-55.0,0.055,0.055,0.0,0.0,15.384615384615383,1,0.0,2021,6,159,13,0
Ajaccio,419.0,1,2021-06-11 12:13:13+00:00,2021-06-11 12:13:13+00:00,1,0,2021-06-11 12:13:13+00:00,19.93274138475044,0.0,-6.48,0.195,0.195,0.0,0.0,4.878048780487805,1,0.0,2021,6,162,12,0
Ajaccio,420.0,11,2021-06-11 12:48:37+00:00,2021-06-11 13:51:14+00:00,11,0,2021-06-11 13:51:14+00:00,16.923904303380088,2.4094800554286726,-14.273636363636363,0.1544545454545454,0.493,62.61666666666667,62.61666666666667,66.88778330569376,1,22.108873273283816,2021,6,162,12,0
Ajaccio,421.0,1,2021-06-20 01:27:42+00:00,2021-06-20 01:27:42+00:00,1,0,2021-06-20 01:27:42+00:00,18.051292597217856,0.0,-32.63,1.031,1.031,0.0,0.0,0.9606147934678196,1,0.0,2021,6,171,1,0
Ajaccio,422.0,3,2021-07-26 03:32:55+00:00,2021-07-26 03:43:58+00:00,3,0,2021-07-26 03:43:58+00:00,15.40357448567864,2.866733960914346,-18.92,0.1216666666666666,0.157,11.05,11.05,22.78481012658228,1,22.430678853597552,2021,7,207,3,0
Ajaccio,423.0,1,2021-07-26 14:20:08+00:00,2021-07-26 14:20:08+00:00,1,0,2021-07-26 14:20:08+00:00,1.7447602623175371,0.0,-48.02,0.628,0.628,0.0,0.0,1.567398119122257,1,0.0,2021,7,207,14,0
Ajaccio,424.0,1,2021-07-26 15:35:37+00:00,2021-07-26 15:35:37+00:00,1,0,2021-07-26 15:35:37+00:00,13.62186813228775,0.0,-6.23,0.6,0.6,0.0,0.0,1.639344262295082,1,0.0,2021,7,207,15,0
Ajaccio,425.0,1,2021-08-01 03:04:31+00:00,2021-08-01 03:04:31+00:00,1,0,2021-08-01 03:04:31+00:00,16.752387200582202,0.0,-13.45,0.857,0.857,0.0,0.0,1.1534025374855823,1,0.0,2021,8,213,3,0
Ajaccio,426.0,1,2021-09-10 03:19:55+00:00,2021-09-10 03:19:55+00:00,1,0,2021-09-10 03:19:55+00:00,17.46955348304725,0.0,-18.14,3.757,3.757,0.0,0.0,0.2654632333421821,1,0.0,2021,9,253,3,2
Ajaccio,427.0,2,2021-09-10 15:11:41+00:00,2021-09-10 15:40:44+00:00,2,0,2021-09-10 15:40:44+00:00,15.581257430220312,3.3451380533407438,3.47,0.257,0.397,29.05,29.05,7.49063670411985,1,9.408633423940383,2021,9,253,15,0
Ajaccio,428.0,1,2021-09-10 17:01:20+00:00,2021-09-10 17:01:20+00:00,1,0,2021-09-10 17:01:20+00:00,17.202389412894657,0.0,-47.1,0.091,0.091,0.0,0.0,9.9009900990099,1,0.0,2021,9,253,17,0
Ajaccio,429.0,1,2021-09-12 14:47:32+00:00,2021-09-12 14:47:32+00:00,1,0,2021-09-12 14:47:32+00:00,13.807601369600569,0.0,11.88,0.318,0.318,0.0,0.0,3.048780487804878,1,0.0,2021,9,255,14,0
Ajaccio,430.0,4,2021-09-12 15:27:01+00:00,2021-09-12 15:44:13+00:00,4,0,2021-09-12 15:44:13+00:00,3.552421989625377,3.261565743565401,-8.2575,0.183,0.434,17.2,17.2,20.72538860103627,1,6.912358606612025,2021,9,255,15,0
Ajaccio,431.0,1,2021-09-19 03:00:26+00:00,2021-09-19 03:00:26+00:00,1,0,2021-09-19 03:00:26+00:00,19.284637811501646,0.0,-12.21,0.091,0.091,0.0,0.0,9.9009900990099,1,0.0,2021,9,262,3,0
Ajaccio,432.0,1,2021-09-19 03:33:23+00:00,2021-09-19 03:33:23+00:00,1,0,2021-09-19 03:33:23+00:00,15.280333435499644,0.0,-13.91,2.632,2.632,0.0,0.0,0.3785011355034065,1,0.0,2021,9,262,3,2
Ajaccio,433.0,9,2021-10-04 13:42:33+00:00,2021-10-04 13:55:17+00:00,9,0,2021-10-04 13:55:17+00:00,18.005726811062782,3.388706530428708,-9.235555555555557,0.2414444444444444,0.839,12.733333333333333,12.733333333333333,35.79319487406098,1,21.42451946477711,2021,10,277,13,0
Ajaccio,434.0,16,2021-10-04 14:26:12+00:00,2021-10-04 15:27:48+00:00,16,0,2021-10-04 15:27:48+00:00,14.360248338398357,3.4925204679267368,-16.57625,0.1720625,0.541,61.6,61.6,87.88190868520425,1,35.227849555553874,2021,10,277,14,1
Ajaccio,435.0,9,2021-10-04 16:12:34+00:00,2021-10-04 16:22:40+00:00,9,0,2021-10-04 16:22:40+00:00,14.838830849945564,1.5348623623138529,-10.148888888888887,0.1117777777777777,0.139,10.1,10.1,73.9051094890511,1,23.53117407353649,2021,10,277,16,0
Ajaccio,436.0,7,2021-10-13 11:58:15+00:00,2021-10-13 12:30:29+00:00,7,0,2021-10-13 12:30:29+00:00,18.31940413271286,1.2667254158470376,-9.007142857142856,0.1072857142857142,0.16,32.233333333333334,32.233333333333334,59.68331303288672,1,12.257116986384062,2021,10,286,11,0
Ajaccio,437.0,38,2021-10-13 14:59:02+00:00,2021-10-13 17:05:37+00:00,38,0,2021-10-13 17:05:37+00:00,14.017087661796484,4.195412052219924,-14.433157894736842,0.1837368421052631,2.422,126.58333333333331,126.58333333333331,196.1423526215702,1,46.779602285713445,2021,10,286,14,1
Ajaccio,438.0,1,2021-11-04 01:42:35+00:00,2021-11-04 01:42:35+00:00,1,0,2021-11-04 01:42:35+00:00,19.053294524189585,0.0,144.67,0.148,0.148,0.0,0.0,6.329113924050633,1,0.0,2021,11,308,1,0
Ajaccio,439.0,6,2021-11-04 03:16:55+00:00,2021-11-04 03:30:46+00:00,6,0,2021-11-04 03:30:46+00:00,13.141485497423451,4.513889302688759,-42.85833333333333,0.124,0.169,13.85,13.85,44.776119402985074,1,14.217528939857708,2021,11,308,3,0
Ajaccio,440.0,1,2021-11-04 04:12:19+00:00,2021-11-04 04:12:19+00:00,1,0,2021-11-04 04:12:19+00:00,15.474105752911784,0.0,-36.04,0.091,0.091,0.0,0.0,9.9009900990099,1,0.0,2021,11,308,4,0
Ajaccio,441.0,1,2021-11-14 00:53:48+00:00,2021-11-14 00:53:48+00:00,1,0,2021-11-14 00:53:48+00:00,16.96924540848984,0.0,-7.18,0.427,0.427,0.0,0.0,2.288329519450801,1,0.0,2021,11,318,0,0
Ajaccio,442.0,3,2021-11-14 01:54:24+00:00,2021-11-14 02:12:35+00:00,3,0,2021-11-14 02:12:35+00:00,16.954512625872812,2.177374068966553,-37.00666666666667,0.104,0.114,18.183333333333334,18.183333333333334,26.31578947368421,1,7.759617495552231,2021,11,318,1,0
Ajaccio,443.0,1,2021-11-14 02:56:37+00:00,2021-11-14 02:56:37+00:00,1,0,2021-11-14 02:56:37+00:00,18.9970790117802,0.0,22.89,0.088,0.088,0.0,0.0,10.204081632653065,1,0.0,2021,11,318,2,0
Ajaccio,444.0,1,2021-11-24 23:00:00+00:00,2021-11-24 23:00:00+00:00,1,0,2021-11-24 23:00:00+00:00,5.513176476837817,0.0,24.98,0.129,0.129,0.0,0.0,7.194244604316546,1,0.0,2021,11,328,23,0
Ajaccio,445.0,31,2021-11-26 02:27:12+00:00,2021-11-26 03:34:49+00:00,31,0,2021-11-26 03:34:49+00:00,13.37696292330795,3.945821292310845,-46.51161290322581,0.2739354838709678,4.612,67.61666666666666,67.61666666666666,109.17973187911836,1,37.37414551032087,2021,11,330,2,1
Ajaccio,446.0,1,2021-11-28 04:35:34+00:00,2021-11-28 04:35:34+00:00,1,0,2021-11-28 04:35:34+00:00,10.41954434909246,0.0,45.3,0.104,0.104,0.0,0.0,8.771929824561404,1,0.0,2021,11,332,4,0
Ajaccio,447.0,1,2021-11-28 08:39:51+00:00,2021-11-28 08:39:51+00:00,1,0,2021-11-28 08:39:51+00:00,12.995550489820726,0.0,49.13,0.116,0.116,0.0,0.0,7.936507936507937,1,0.0,2021,11,332,8,0
Ajaccio,448.0,3,2021-11-28 13:21:52+00:00,2021-11-28 13:34:48+00:00,3,0,2021-11-28 13:34:48+00:00,16.969956493814365,2.125271901464856,-99.29666666666668,0.1009999999999999,0.124,12.933333333333334,12.933333333333334,27.02702702702703,1,7.581834182609905,2021,11,332,13,0
Ajaccio,449.0,3,2021-11-28 14:06:05+00:00,2021-11-28 14:14:06+00:00,3,0,2021-11-28 14:14:06+00:00,17.188968361410794,2.851082785449105,-117.61333333333332,0.1553333333333333,0.293,8.016666666666667,8.016666666666667,18.14516129032258,1,12.848238420439356,2021,11,332,14,0
Ajaccio,450.0,1,2021-11-28 15:55:35+00:00,2021-11-28 15:55:35+00:00,1,0,2021-11-28 15:55:35+00:00,16.072827199879857,0.0,-10.5,0.111,0.111,0.0,0.0,8.264462809917356,1,0.0,2021,11,332,15,0
Ajaccio,451.0,2,2021-11-28 20:10:38+00:00,2021-11-28 20:14:34+00:00,2,0,2021-11-28 20:14:34+00:00,17.668492836222573,1.9055932013374857,-84.34,0.0965,0.115,3.933333333333333,3.933333333333333,18.779342723004696,1,3.408189233905763,2021,11,332,20,0
Ajaccio,452.0,35,2021-11-28 21:00:31+00:00,2021-11-28 23:11:47+00:00,35,0,2021-11-28 23:11:47+00:00,11.525048555870878,5.126168701741961,-15.084857142857144,0.4157428571428571,4.598,131.26666666666668,131.26666666666668,82.20924770149654,1,41.75370495949208,2021,11,332,21,1
Ajaccio,453.0,2,2021-11-29 06:07:52+00:00,2021-11-29 06:30:42+00:00,2,0,2021-11-29 06:30:42+00:00,15.952660284313724,0.9429107942424606,1.2949999999999982,2.905,3.455,22.83333333333333,22.83333333333333,0.6861063464837049,1,4.355580403458537,2021,11,333,6,2
Ajaccio,454.0,3,2021-11-29 07:01:08+00:00,2021-11-29 07:21:59+00:00,3,0,2021-11-29 07:21:59+00:00,12.21745111248658,3.824852642453609,-30.243333333333336,0.1196666666666666,0.146,20.85,20.85,23.136246786632395,1,13.994945968033878,2021,11,333,7,0
Ajaccio,455.0,1,2021-12-06 05:17:47+00:00,2021-12-06 05:17:47+00:00,1,0,2021-12-06 05:17:47+00:00,11.372383507908424,0.0,18.38,0.402,0.402,0.0,0.0,2.4271844660194173,1,0.0,2021,12,340,5,0
Ajaccio,456.0,30,2021-12-08 21:22:50+00:00,2021-12-08 22:49:01+00:00,30,0,2021-12-08 22:49:01+00:00,13.988932568426248,4.171384929163217,-115.013,0.4351,4.364,86.18333333333334,86.18333333333334,67.40058413839587,1,44.25650752630087,2021,12,342,21,1
Ajaccio,457.0,2,2021-12-08 23:56:47+00:00,2021-12-09 00:15:40+00:00,2,0,2021-12-09 00:15:40+00:00,17.46500334713878,2.716177125300163,-104.135,0.1015,0.104,18.883333333333333,18.883333333333333,17.937219730941703,1,10.140427475911414,2021,12,342,23,0
Ajaccio,458.0,4,2021-12-10 14:29:25+00:00,2021-12-10 15:08:42+00:00,4,0,2021-12-10 15:08:42+00:00,10.02700243578408,6.461462468448833,-35.93,0.2525,0.329,39.28333333333333,39.28333333333333,15.238095238095235,1,26.33563393016016,2021,12,344,14,1
Ajaccio,459.0,2,2021-12-10 16:36:11+00:00,2021-12-10 16:42:04+00:00,2,0,2021-12-10 16:42:04+00:00,12.630684281494444,7.27732546995925,-92.72,0.0995,0.108,5.883333333333334,5.883333333333334,18.264840182648403,1,12.270016677223309,2021,12,344,16,1
Ajaccio,460.0,1,2022-01-09 06:26:03+00:00,2022-01-09 06:26:03+00:00,1,0,2022-01-09 06:26:03+00:00,19.28904470813414,0.0,58.64,0.056,0.056,0.0,0.0,15.15151515151515,1,0.0,2022,1,9,6,0
Ajaccio,461.0,40,2022-02-14 20:07:23+00:00,2022-02-14 21:47:24+00:00,40,0,2022-02-14 21:47:24+00:00,12.542615993269049,5.138731125056671,-16.232499999999998,0.203725,1.384,100.01666666666668,100.01666666666668,187.15639256053336,1,44.35686174339507,2022,2,45,20,1
Ajaccio,462.0,3,2022-02-15 02:13:15+00:00,2022-02-15 02:45:41+00:00,3,0,2022-02-15 02:45:41+00:00,10.449238504553302,7.599166953177781,-24.54,0.1033333333333333,0.112,32.43333333333333,32.43333333333333,26.47058823529412,1,26.007832873431752,2022,2,46,2,1
Ajaccio,463.0,1,2022-02-15 05:43:24+00:00,2022-02-15 05:43:24+00:00,1,0,2022-02-15 05:43:24+00:00,15.762646196097778,0.0,-141.86,0.124,0.124,0.0,0.0,7.462686567164178,1,0.0,2022,2,46,5,0
Ajaccio,464.0,10,2022-04-02 05:45:34+00:00,2022-04-02 07:03:03+00:00,10,0,2022-04-02 07:03:03+00:00,12.168480449298569,4.692435201380751,-1.0179999999999998,0.257,0.726,77.48333333333333,77.48333333333333,37.45318352059925,1,29.45386971503951,2022,4,92,5,1
Ajaccio,465.0,6,2022-04-02 08:43:47+00:00,2022-04-02 09:09:59+00:00,6,0,2022-04-02 09:09:59+00:00,14.85306288530804,4.32283303458596,-0.9983333333333336,0.2918333333333333,1.127,26.2,26.2,19.87852015461071,1,33.32163660781843,2022,4,92,8,1
Ajaccio,466.0,1,2022-04-02 10:09:12+00:00,2022-04-02 10:09:12+00:00,1,0,2022-04-02 10:09:12+00:00,19.142481136951265,0.0,-8.83,0.098,0.098,0.0,0.0,9.25925925925926,1,0.0,2022,4,92,10,0
Ajaccio,467.0,1,2022-04-02 11:28:16+00:00,2022-04-02 11:28:16+00:00,1,0,2022-04-02 11:28:16+00:00,17.98623920809362,0.0,-10.7,0.163,0.163,0.0,0.0,5.780346820809248,1,0.0,2022,4,92,11,0
Ajaccio,468.0,1,2022-04-24 02:38:12+00:00,2022-04-24 02:38:12+00:00,1,0,2022-04-24 02:38:12+00:00,19.44750647450895,0.0,-12.61,0.098,0.098,0.0,0.0,9.25925925925926,1,0.0,2022,4,114,2,0
Ajaccio,469.0,1,2022-04-24 06:09:18+00:00,2022-04-24 06:09:18+00:00,1,0,2022-04-24 06:09:18+00:00,19.509814956234173,0.0,-74.56,0.117,0.117,0.0,0.0,7.874015748031496,1,0.0,2022,4,114,6,0
Ajaccio,470.0,29,2022-05-08 16:01:00+00:00,2022-05-08 17:14:22+00:00,29,0,2022-05-08 17:14:22+00:00,10.774245919469866,4.87852262336141,-21.36758620689655,0.4948275862068966,4.331,73.36666666666666,73.36666666666666,57.44535519125682,1,28.70391420920324,2022,5,128,16,1
Ajaccio,471.0,1,2022-06-28 06:36:57+00:00,2022-06-28 06:36:57+00:00,1,0,2022-06-28 06:36:57+00:00,18.4297077760584,0.0,-26.32,0.107,0.107,0.0,0.0,8.547008547008547,1,0.0,2022,6,179,6,0
Ajaccio,472.0,18,2022-06-28 07:09:05+00:00,2022-06-28 07:56:56+00:00,18,0,2022-06-28 07:56:56+00:00,12.360032394630574,4.226737483155655,-33.32944444444444,0.183,0.848,47.85,47.85,93.26424870466322,1,36.32596542635539,2022,6,179,7,1
Ajaccio,473.0,2,2022-08-07 12:18:14+00:00,2022-08-07 12:26:16+00:00,2,0,2022-08-07 12:26:16+00:00,16.86373452807485,0.5304389301055138,-6.18,0.838,1.198,8.033333333333333,8.033333333333333,2.358490566037736,1,14.01714760089432,2022,8,219,12,0
Ajaccio,474.0,1,2022-08-07 13:48:07+00:00,2022-08-07 13:48:07+00:00,1,0,2022-08-07 13:48:07+00:00,17.647544251530025,0.0,-6.56,0.124,0.124,0.0,0.0,7.462686567164178,1,0.0,2022,8,219,13,0
Ajaccio,475.0,1,2022-08-08 10:42:38+00:00,2022-08-08 10:42:38+00:00,1,0,2022-08-08 10:42:38+00:00,18.89341025309234,0.0,-2.29,0.833,0.833,0.0,0.0,1.1862396204033214,1,0.0,2022,8,220,10,0
Ajaccio,476.0,2,2022-08-08 11:22:58+00:00,2022-08-08 11:50:24+00:00,2,0,2022-08-08 11:50:24+00:00,17.517923441062862,0.1454546968898103,-6.75,2.6885000000000003,2.922,27.433333333333334,27.433333333333334,0.7411524921252547,1,11.518133839495848,2022,8,220,11,2
Ajaccio,477.0,2,2022-08-08 13:14:38+00:00,2022-08-08 13:43:17+00:00,2,0,2022-08-08 13:43:17+00:00,19.51274699024819,0.0307044843929211,-6.39,0.903,1.701,28.65,28.65,2.190580503833516,1,15.150845303445529,2022,8,220,13,0
Ajaccio,478.0,2,2022-08-09 13:06:21+00:00,2022-08-09 13:26:23+00:00,2,0,2022-08-09 13:26:23+00:00,7.259089207050987,0.1324333673228902,-27.765,0.4555,0.732,20.03333333333333,20.03333333333333,4.296455424274973,1,14.320826962976266,2022,8,221,13,0
Ajaccio,479.0,104,2022-08-10 12:25:17+00:00,2022-08-10 14:06:05+00:00,104,0,2022-08-10 14:06:05+00:00,16.40062811609895,2.532814492281996,-20.14826923076923,0.185701923076923,3.336,100.8,100.8,531.4204294207242,1,44.17171122523472,2022,8,222,12,1
Ajaccio,480.0,10,2022-08-10 15:15:41+00:00,2022-08-10 15:41:47+00:00,10,0,2022-08-10 15:41:47+00:00,17.508751382602348,1.037363826892262,-20.481,0.2336999999999999,1.26,26.1,26.1,41.03405826836275,1,5.288735761530224,2022,8,222,15,0
Ajaccio,481.0,356,2022-08-11 10:58:16+00:00,2022-08-11 13:31:44+00:00,356,0,2022-08-11 13:31:44+00:00,12.566206348706652,5.155244891535337,-11.205505617977527,0.3570898876404494,4.706,153.46666666666667,153.46666666666667,969.7897217716018,1,49.62722715804998,2022,8,223,10,1
Ajaccio,482.0,73,2022-08-12 21:30:29+00:00,2022-08-12 23:59:43+00:00,73,0,2022-08-12 23:59:43+00:00,15.188523155576446,3.6762760735862505,0.1123287671232876,0.945945205479452,4.596,149.23333333333332,149.23333333333332,76.36420956093087,1,48.01729846752461,2022,8,224,21,1
Ajaccio,483.0,1,2022-08-13 01:39:26+00:00,2022-08-13 01:39:26+00:00,1,0,2022-08-13 01:39:26+00:00,17.066566106502794,0.0,-7.43,0.286,0.286,0.0,0.0,3.3783783783783785,1,0.0,2022,8,225,1,0
Ajaccio,484.0,291,2022-08-13 02:21:28+00:00,2022-08-13 05:17:36+00:00,291,0,2022-08-13 05:17:36+00:00,13.51419283586258,4.12670324550882,-6.836288659793814,0.3925704467353952,4.84,176.13333333333333,176.13333333333333,722.854850274866,1,49.082165823069424,2022,8,225,2,1
Ajaccio,485.0,115,2022-08-15 05:21:53+00:00,2022-08-15 06:04:28+00:00,115,0,2022-08-15 06:04:28+00:00,11.457668470156436,4.487608834171529,-10.525217391304349,0.2273565217391304,4.027,42.583333333333336,42.583333333333336,484.503223915592,1,41.641439605235576,2022,8,227,5,1
Ajaccio,486.0,289,2022-08-18 05:58:12+00:00,2022-08-18 06:57:14+00:00,289,0,2022-08-18 06:57:14+00:00,13.674870485647045,4.352693409223985,-7.082214532871972,1.0848754325259515,4.897,59.03333333333333,59.03333333333333,263.9569684500615,1,55.11758587031749,2022,8,230,5,1
Ajaccio,487.0,11,2022-08-18 21:55:38+00:00,2022-08-18 22:31:31+00:00,11,0,2022-08-18 22:31:31+00:00,16.795221315173517,3.0146316221182348,-29.733636363636364,0.1675454545454545,0.504,35.88333333333333,35.88333333333333,61.95596518177162,1,30.5776877365606,2022,8,230,21,1
Ajaccio,488.0,44,2022-08-18 23:11:52+00:00,2022-08-19 00:58:03+00:00,44,0,2022-08-19 00:58:03+00:00,14.205645071545195,4.163424421337348,-22.09318181818182,0.3390909090909091,2.278,106.18333333333334,106.18333333333334,126.04166666666666,1,50.26174827028811,2022,8,230,23,1
Ajaccio,489.0,15,2022-08-19 02:02:14+00:00,2022-08-19 02:22:33+00:00,15,0,2022-08-19 02:22:33+00:00,14.793386578279677,1.8608072882862063,-13.591333333333331,0.1898666666666666,0.722,20.316666666666663,20.316666666666663,75.05003335557038,1,18.155655195854195,2022,8,231,2,0
Ajaccio,490.0,25,2022-08-19 04:41:50+00:00,2022-08-19 06:37:05+00:00,25,0,2022-08-19 06:37:05+00:00,12.922147465290962,4.038012069820224,-27.2676,0.13412,0.372,115.25,115.25,173.46655564807105,1,41.34464175327564,2022,8,231,4,1
Ajaccio,491.0,2,2022-08-19 07:12:36+00:00,2022-08-19 07:12:36+00:00,2,0,2022-08-19 07:12:36+00:00,19.47814066750368,0.0,-8.23,0.089,0.089,0.0,0.0,20.202020202020204,1,0.0,2022,8,231,7,0
Ajaccio,492.0,5,2022-08-22 13:03:33+00:00,2022-08-22 13:52:58+00:00,5,0,2022-08-22 13:52:58+00:00,18.611483807521044,1.3339303201928636,-10.604,0.1606,0.371,49.41666666666666,49.41666666666666,29.308323563892145,1,21.576677278241217,2022,8,234,13,0
Ajaccio,493.0,2,2022-08-27 13:21:33+00:00,2022-08-27 13:34:15+00:00,2,0,2022-08-27 13:34:15+00:00,17.877019992649984,1.238744098562251,-31.435,0.089,0.09,12.7,12.7,20.202020202020204,1,2.366066852972664,2022,8,239,13,0
Ajaccio,494.0,21,2022-08-31 16:03:07+00:00,2022-08-31 17:18:20+00:00,21,0,2022-08-31 17:18:20+00:00,14.941984161506648,3.378664603154366,-7.301904761904762,0.1438095238095238,0.66,75.21666666666667,75.21666666666667,136.53250773993807,1,32.23379845138847,2022,8,243,16,1
Ajaccio,495.0,7,2022-09-01 03:37:15+00:00,2022-09-01 04:14:17+00:00,7,0,2022-09-01 04:14:17+00:00,14.793341497825784,4.061993619024122,-6.838571428571429,0.1342857142857142,0.356,37.03333333333333,37.03333333333333,48.51485148514851,1,14.376612267873115,2022,9,244,3,0
Ajaccio,496.0,1,2022-09-01 05:42:22+00:00,2022-09-01 05:42:22+00:00,1,0,2022-09-01 05:42:22+00:00,19.134901009033964,0.0,-26.08,0.104,0.104,0.0,0.0,8.771929824561404,1,0.0,2022,9,244,5,0
Ajaccio,497.0,1,2022-09-15 00:09:59+00:00,2022-09-15 00:09:59+00:00,1,0,2022-09-15 00:09:59+00:00,19.384124208392,0.0,-6.71,0.126,0.126,0.0,0.0,7.352941176470588,1,0.0,2022,9,258,0,0
Ajaccio,498.0,5,2022-09-24 22:06:16+00:00,2022-09-24 22:31:14+00:00,5,0,2022-09-24 22:31:14+00:00,18.813991231795324,1.0409325121287791,-10.458,0.1604,0.327,24.966666666666665,24.966666666666665,29.342723004694832,1,16.285949685328628,2022,9,267,22,0
Ajaccio,499.0,1,2022-09-25 00:42:07+00:00,2022-09-25 00:42:07+00:00,1,0,2022-09-25 00:42:07+00:00,7.38415418961783,0.0,26.7,0.099,0.099,0.0,0.0,9.174311926605505,1,0.0,2022,9,268,0,0
Ajaccio,500.0,2,2022-09-29 02:03:55+00:00,2022-09-29 02:12:17+00:00,2,0,2022-09-29 02:12:17+00:00,16.067612257591684,3.728779460364657,-25.32,0.126,0.169,8.366666666666667,8.366666666666667,14.705882352941176,1,8.32651100023839,2022,9,272,2,0
Ajaccio,501.0,1,2022-09-29 10:20:31+00:00,2022-09-29 10:20:31+00:00,1,0,2022-09-29 10:20:31+00:00,17.026125837806383,0.0,-5.01,0.588,0.588,0.0,0.0,1.6722408026755853,1,0.0,2022,9,272,10,0
Ajaccio,502.0,17,2022-09-29 15:48:45+00:00,2022-09-29 16:12:08+00:00,17,0,2022-09-29 16:12:08+00:00,14.07627833599067,3.624473240605245,-68.87588235294118,0.3378235294117647,2.377,23.383333333333333,23.383333333333333,48.87535937764248,1,32.087096757386,2022,9,272,15,1
Ajaccio,503.0,1,2022-09-30 01:26:59+00:00,2022-09-30 01:26:59+00:00,1,0,2022-09-30 01:26:59+00:00,14.113017533538024,0.0,-19.88,0.928,0.928,0.0,0.0,1.0660980810234542,1,0.0,2022,9,273,1,0
Ajaccio,504.0,7,2022-09-30 03:27:31+00:00,2022-09-30 04:15:23+00:00,7,0,2022-09-30 04:15:23+00:00,13.910748648887465,3.8143705626388074,21.33571428571429,0.6237142857142857,3.341,47.86666666666667,47.86666666666667,11.045987376014429,1,21.684343803535487,2022,9,273,3,1
Ajaccio,505.0,1,2022-10-01 05:01:47+00:00,2022-10-01 05:01:47+00:00,1,0,2022-10-01 05:01:47+00:00,8.108848846339598,0.0,-15.18,0.101,0.101,0.0,0.0,9.00900900900901,1,0.0,2022,10,274,5,0
Ajaccio,506.0,8,2022-10-10 00:21:37+00:00,2022-10-10 00:55:34+00:00,8,0,2022-10-10 00:55:34+00:00,16.895709798507,2.1564147829454576,-39.1,0.159125,0.548,33.95,33.95,47.302291204730224,1,8.180188297349492,2022,10,283,0,0
Ajaccio,507.0,1,2022-10-10 14:14:39+00:00,2022-10-10 14:14:39+00:00,1,0,2022-10-10 14:14:39+00:00,19.27643499397823,0.0,-8.28,0.091,0.091,0.0,0.0,9.9009900990099,1,0.0,2022,10,283,14,0
Ajaccio,508.0,5,2022-10-10 14:47:01+00:00,2022-10-10 14:58:37+00:00,5,0,2022-10-10 14:58:37+00:00,17.801614839811467,3.685903775324616,-6.336,0.1594,0.269,11.6,11.6,29.51593860684769,1,10.707806109662092,2022,10,283,14,0
Ajaccio,509.0,54,2022-11-03 21:19:00+00:00,2022-11-03 23:44:40+00:00,54,0,2022-11-03 23:44:40+00:00,13.817236516352784,4.612084115556696,-19.855740740740742,0.2397592592592592,3.202,145.66666666666666,145.66666666666666,216.2082004893601,1,50.58422730294181,2022,11,307,21,1
Ajaccio,510.0,3,2022-11-04 20:47:43+00:00,2022-11-04 20:53:22+00:00,3,0,2022-11-04 20:53:22+00:00,16.874761019573175,2.6600730273842763,14.533333333333331,0.148,0.168,5.65,5.65,18.987341772151897,1,7.183982763354591,2022,11,308,20,0
