airport,alert_airport_id,start_time,end_time,duration_minutes,prox_ratio,lightning_per_minute,n_lightnings,ic_ratio,is_last_cloud,mean_amplitude,mean_maxis,max_maxis,std_maxis,lat_mean,lon_mean,lat_std,lon_std,lat_delta,lon_delta,mean_dist,min_dist,mean_azimuth_sin,mean_azimuth_cos,start_hour,start_month,start_dayofyear,speed,storm_surface,hour_sin,hour_cos,log_n_lightnings,log_lightning_per_minute,log_storm_surface,storm_type,pca_1,pca_2
Ajaccio,400.0,2021-01-05 21:50:01+00:00,2021-01-05 21:50:01+00:00,0.0,0.0,1.0,1,0.0,0,30.92,0.077,0.077,0.0,41.9258,8.5717,0.0,0.0,0.0,0.0,19.116225458935485,19.116225458935485,-0.9999547300291384,0.0095151401646451,21,1,5,0.0,0.0,-0.7071067811865477,0.7071067811865474,0.6931471805599453,0.6931471805599453,0.0,1,-2.0597141631182074,-0.8254620364291835
Ajaccio,401.0,2021-01-22 15:52:37+00:00,2021-01-22 15:52:37+00:00,0.0,0.0,1.0,1,0.0,0,25.14,0.099,0.099,0.0,42.0073,8.8442,0.0,0.0,0.0,0.0,9.906959567797744,9.906959567797744,0.4424931707576011,0.8967718739082334,15,1,22,0.0,0.0,-0.7071067811865471,-0.7071067811865479,0.6931471805599453,0.6931471805599453,0.0,1,-1.6719706546932425,0.9079132972474766
Ajaccio,402.0,2021-01-22 18:07:18+00:00,2021-01-22 18:16:54+00:00,9.6,0.0,0.625,6,0.6666666666666666,0,16.38,0.7008333333333333,3.674,1.457647476815525,42.01188333333333,8.89945,0.0426353570017485,0.0535594156054749,0.0356999999999985,0.1433999999999997,13.251485555521803,6.248126109723262,0.6860684606364518,0.6284664235329873,18,1,22,0.14777702798473044,0.0022835248051444423,-1.0,-1.8369701987210297e-16,1.9459101490553132,0.4855078157817008,0.002280921524726956,0,1.0468879210065458,-0.21078150513516672
Ajaccio,403.0,2021-01-25 06:49:54+00:00,2021-01-25 06:50:41+00:00,0.7833333333333333,0.0,3.8297872340425534,3,0.3333333333333333,0,12.406666666666666,0.0946666666666666,0.122,0.0270061721340387,41.804300000000005,8.950366666666666,0.0093962758580183,0.0138290756499968,0.0152999999999963,-0.0196000000000005,18.019125270871104,16.8728733964435,0.7771452757841155,-0.6292643747298046,6,1,25,0.02486463351831083,0.00012994180966877366,1.0,6.123233995736766e-17,1.3862943611198906,1.5748024157713443,0.00012993336796310274,1,-1.0615936240363817,-0.831939786171123
Ajaccio,404.0,2021-02-07 10:50:23+00:00,2021-02-07 11:04:56+00:00,14.55,0.0,0.4123711340206185,6,0.6666666666666666,0,11.830000000000004,0.4524999999999999,1.677,0.6109342845183925,42.05878333333333,8.822233333333333,0.0179983795566884,0.0311180762044615,-0.0101999999999975,-0.0815999999999999,15.25520824534228,12.01639155575103,0.1210470705291168,0.9779021066679277,10,2,38,0.08223502903264479,0.0005600749466018516,0.49999999999999994,-0.8660254037844387,1.9459101490553132,0.34526994732474203,0.0005599181631665307,1,0.08437343690335715,-0.47843413666515183
Ajaccio,405.0,2021-03-18 11:46:10+00:00,2021-03-18 12:10:07+00:00,23.95,0.0,0.2505219206680584,6,0.3333333333333333,0,51.585,0.0705,0.078,0.0063166446789415,41.947383333333335,8.900833333333333,0.0769760850307852,0.056848488692899,-0.0690000000000026,-0.0974000000000003,11.614652300370452,6.138096612968706,0.7399895703412162,0.3353990416266576,11,3,77,0.11936398116685124,0.004375974099496224,0.258819045102521,-0.9659258262890682,1.9459101490553132,0.22356100070453405,0.0043664273655442554,0,0.8918714906774804,0.24201457348447283
Ajaccio,406.0,2021-04-03 15:29:04+00:00,2021-04-03 15:29:04+00:00,0.0,0.0,1.0,1,0.0,0,9.12,0.084,0.084,0.0,42.0751,8.9231,0.0,0.0,0.0,0.0,19.54307704609245,19.54307704609245,0.621536993676441,0.7833848131612278,15,4,93,0.0,0.0,-0.7071067811865471,-0.7071067811865479,0.6931471805599453,0.6931471805599453,0.0,1,-1.9678893861486944,-0.9824612892620708
Ajaccio,407.0,2021-04-04 13:09:44+00:00,2021-04-04 13:14:35+00:00,4.85,0.0,0.6185567010309279,3,0.0,0,27.02,0.8313333333333334,2.35,1.3152681602370422,41.84953333333333,8.989433333333332,0.0544171235304965,0.0593647482377664,-0.1066000000000002,-0.1072000000000006,18.598225176206626,17.78830359190834,0.8723622070715003,-0.3806658967609134,13,4,94,0.15118002513559842,0.0032304588382113582,-0.2588190451025208,-0.9659258262890683,1.3862943611198906,0.48153482684492527,0.003225252116445388,0,0.12284962863386492,-1.04798676992952
Ajaccio,408.0,2021-04-18 11:19:06+00:00,2021-04-18 11:35:00+00:00,15.9,0.0,0.8176100628930817,13,0.0769230769230769,0,43.28230769230768,0.1298461538461538,0.45,0.1377194286425885,41.903253846153845,9.004999999999999,0.0060176982566171,0.0177443887844391,0.0037999999999982,-0.0490999999999992,16.87733473421555,15.581657323738602,0.9944544189985008,-0.1007409356362028,11,4,108,0.049246827308974,0.0001067803774528552,0.258819045102521,-0.9659258262890682,2.6390573296152584,0.5975224858922007,0.00010677467683415658,1,-1.419908847975492,-0.44736099369600824
Ajaccio,409.0,2021-04-18 12:05:31+00:00,2021-04-18 12:23:16+00:00,17.75,0.0,0.3943661971830985,7,0.0,0,50.94285714285714,0.0807142857142857,0.12,0.0248978866955563,41.92255714285714,8.863742857142856,0.1145286697315408,0.0126269364380093,0.2368000000000023,-0.0053,12.740778546819588,9.81830997013802,0.5102524354159751,-0.0503182571997558,12,4,108,0.2368593042293274,0.0014461462330299254,1.2246467991473532e-16,-1.0,2.0794415416798357,0.33243997309327444,0.0014451015706014147,0,0.9652187660100642,0.05735471078521982
Ajaccio,410.0,2021-05-11 00:48:20+00:00,2021-05-11 00:48:20+00:00,0.0,0.0,1.0,1,0.0,0,55.27,0.082,0.082,0.0,41.7715,8.7601,0.0,0.0,0.0,0.0,17.2686749703338,17.2686749703338,-0.2708738693223519,-0.9626148486899304,0,5,131,0.0,0.0,0.0,1.0,0.6931471805599453,0.6931471805599453,0.0,1,-2.108846073486764,-0.38910243268396816
Ajaccio,411.0,2021-05-11 01:32:28+00:00,2021-05-11 01:32:28+00:00,0.0,0.0,1.0,1,0.0,0,38.95,2.254,2.254,0.0,41.9135,9.0441,0.0,0.0,0.0,0.0,19.974896572995902,19.974896572995902,0.9991244368498884,-0.0418373002163567,1,5,131,0.0,0.0,0.25881904510252074,0.9659258262890683,0.6931471805599453,0.6931471805599453,0.0,1,-2.133138461698143,-0.9610601793646181
Ajaccio,412.0,2021-05-11 13:02:28+00:00,2021-05-11 13:16:30+00:00,14.033333333333331,0.5,0.4275534441805225,6,0.0,0,8.938333333333333,0.7538333333333335,4.103,1.64125676439327,41.92395,8.844533333333333,0.0399972874080217,0.0241219125830989,0.0061999999999997,0.0457999999999998,5.146980572106134,1.3051653166168729,0.8083283194326825,0.0793911445419712,13,5,131,0.046217745509706316,0.0009648110704173819,-0.2588190451025208,-0.9659258262890683,1.9459101490553132,0.35596210085282615,0.0009643459393682639,2,-0.00975756364994889,4.097787594009668
Ajaccio,413.0,2021-05-11 17:17:35+00:00,2021-05-11 17:17:35+00:00,0.0,0.0,1.0,1,0.0,0,27.99,0.054,0.054,0.0,42.0313,8.9534,0.0,0.0,0.0,0.0,17.256568345885274,17.256568345885274,0.8132220176435407,0.581953563456543,17,5,131,0.0,0.0,-0.9659258262890683,-0.25881904510252063,0.6931471805599453,0.6931471805599453,0.0,1,-1.972645077903279,-0.48155939709664175
Ajaccio,414.0,2021-05-24 01:50:48+00:00,2021-05-24 01:57:59+00:00,7.183333333333334,0.0,1.1136890951276102,8,0.5,0,24.80125,0.127875,0.286,0.0909449401718267,41.8366625,8.8028125,0.0302348397666396,0.0777533543144142,0.0864000000000047,0.0623000000000004,11.22564000389815,7.144189659641861,0.180620287728876,-0.8295978076116575,1,5,144,0.10651877768732075,0.002350860209015069,0.25881904510252074,0.9659258262890683,2.1972245773362196,0.7484348071562105,0.0023481012602431417,0,0.7636328752081143,0.25319056414077207
Ajaccio,415.0,2021-05-24 13:26:36+00:00,2021-05-24 13:26:36+00:00,0.0,0.0,1.0,1,0.0,0,61.9,0.059,0.059,0.0,42.0721,8.7404,0.0,0.0,0.0,0.0,17.28966986009439,17.28966986009439,-0.3879182578373537,0.9216937806215426,13,5,144,0.0,0.0,-0.2588190451025208,-0.9659258262890683,0.6931471805599453,0.6931471805599453,0.0,1,-2.1426514135854315,-0.37006936062816415
Ajaccio,416.0,2021-06-08 11:51:20+00:00,2021-06-08 11:51:20+00:00,0.0,0.0,1.0,1,0.0,0,21.74,0.435,0.435,0.0,41.9783,8.9235,0.0,0.0,0.0,0.0,11.673841287279034,11.673841287279034,0.9107023707774332,0.4130631814388238,11,6,159,0.0,0.0,0.258819045102521,-0.9659258262890682,0.6931471805599453,0.6931471805599453,0.0,1,-1.723928951401296,0.5596867688674461
Ajaccio,417.0,2021-06-08 12:27:54+00:00,2021-06-08 12:27:54+00:00,0.0,0.0,1.0,1,0.0,0,15.19,0.054,0.054,0.0,42.0732,8.9137,0.0,0.0,0.0,0.0,18.975325692766,18.975325692766,0.595176164500717,0.8035952545966256,12,6,159,0.0,0.0,1.2246467991473532e-16,-1.0,0.6931471805599453,0.6931471805599453,0.0,1,-1.9759586284315769,-0.8532756199436283
Ajaccio,418.0,2021-06-08 13:48:34+00:00,2021-06-08 13:48:34+00:00,0.0,0.0,1.0,1,0.0,0,55.0,0.055,0.055,0.0,41.8199,8.9994,0.0,0.0,0.0,0.0,19.928547300824896,19.928547300824896,0.8844002347732067,-0.4667292842034843,13,6,159,0.0,0.0,-0.2588190451025208,-0.9659258262890683,0.6931471805599453,0.6931471805599453,0.0,1,-2.211186986304169,-0.8964826173976529
Ajaccio,419.0,2021-06-11 12:13:13+00:00,2021-06-11 12:13:13+00:00,0.0,0.0,1.0,1,0.0,0,6.48,0.195,0.195,0.0,41.8142,8.9938,0.0,0.0,0.0,0.0,19.93274138475044,19.93274138475044,0.867627160782097,-0.4972153556289239,12,6,162,0.0,0.0,1.2246467991473532e-16,-1.0,0.6931471805599453,0.6931471805599453,0.0,1,-1.9699437897124226,-1.065824283652207
Ajaccio,420.0,2021-06-11 12:48:37+00:00,2021-06-11 13:51:14+00:00,62.61666666666667,0.0,0.2555230236891136,16,0.3125,0,14.560625000000002,0.1575,0.493,0.1267180597494558,42.036275,8.925574999999998,0.0538857989950346,0.0287727069749556,-0.0621000000000009,0.0449999999999999,17.16220791593068,11.21973437718051,0.6981674775310194,0.6366679254419704,12,6,162,0.07669035141398234,0.0015504403045954877,1.2246467991473532e-16,-1.0,2.833213344056216,0.22755223771029273,0.0015492396129333772,1,-0.01530069068228346,-0.8111977567185458
Ajaccio,421.0,2021-06-20 01:27:42+00:00,2021-06-20 01:27:42+00:00,0.0,0.0,1.0,1,0.0,0,32.63,1.031,1.031,0.0,41.9774,8.5968,0.0,0.0,0.0,0.0,18.051292597217856,18.051292597217856,-0.9675773761532516,0.2525747832947482,1,6,171,0.0,0.0,0.25881904510252074,0.9659258262890683,0.6931471805599453,0.6931471805599453,0.0,1,-2.0267100434862964,-0.6167577809246886
Ajaccio,422.0,2021-07-26 03:32:55+00:00,2021-07-26 03:43:58+00:00,11.05,0.0,0.8144796380090498,9,0.6666666666666666,0,14.89,0.21,0.703,0.1922615406159016,41.86358888888889,8.930588888888888,0.0430623514349964,0.0712456743326292,0.1381000000000014,0.1980000000000004,14.218813489432511,10.524713218778762,0.7990818260958137,-0.3895255154742232,3,7,207,0.24140341754001857,0.003068006266334981,0.7071067811865476,0.7071067811865476,2.302585092994046,0.5957987257888163,0.0030633095390503106,0,1.6396169828282663,-0.47753743510784274
Ajaccio,423.0,2021-07-26 14:20:08+00:00,2021-07-26 14:20:08+00:00,0.0,1.0,1.0,1,0.0,0,48.02,0.628,0.628,0.0,41.9393,8.8032,0.0,0.0,0.0,0.0,1.7447602623175371,1.7447602623175371,0.0191047927413069,0.9998174867916202,14,7,207,0.0,0.0,-0.4999999999999997,-0.8660254037844388,0.6931471805599453,0.6931471805599453,0.0,2,-0.8063483882487988,7.540452839070319
Ajaccio,424.0,2021-07-26 15:35:37+00:00,2021-07-26 15:35:37+00:00,0.0,0.0,1.0,1,0.0,0,6.23,0.6,0.6,0.0,41.8098,8.7417,0.0,0.0,0.0,0.0,13.62186813228775,13.62186813228775,-0.4736382467524117,-0.8807194849742462,15,7,207,0.0,0.0,-0.7071067811865471,-0.7071067811865479,0.6931471805599453,0.6931471805599453,0.0,1,-1.7226962885345005,0.13490372813918658
Ajaccio,425.0,2021-08-01 03:04:31+00:00,2021-08-01 03:04:31+00:00,0.0,0.0,1.0,1,0.0,0,13.45,0.857,0.857,0.0,42.0293,8.6583,0.0,0.0,0.0,0.0,16.752387200582202,16.752387200582202,-0.8073092799824504,0.5901285677326743,3,8,213,0.0,0.0,0.7071067811865476,0.7071067811865476,0.6931471805599453,0.6931471805599453,0.0,1,-1.8806492334024687,-0.4360701681203134
Ajaccio,426.0,2021-09-10 03:19:55+00:00,2021-09-10 03:19:55+00:00,0.0,0.0,1.0,1,0.0,0,18.14,3.757,3.757,0.0,41.8171,8.9582,0.0,0.0,0.0,0.0,17.46955348304725,17.46955348304725,0.824707621394809,-0.5655593153801963,3,9,253,0.0,0.0,0.7071067811865476,0.7071067811865476,0.6931471805599453,0.6931471805599453,0.0,1,-1.931939688238412,-0.5563277547470833
Ajaccio,427.0,2021-09-10 15:11:41+00:00,2021-09-10 15:40:44+00:00,29.05,0.0,0.2409638554216867,7,0.7142857142857143,0,6.297142857142857,0.7720000000000001,4.349,1.580686348816024,42.0309,8.923557142857144,0.0241751249565882,0.0556168396903568,-0.061399999999999,0.0786999999999995,16.24442417129324,13.215887628697905,0.6977320365789429,0.6414774176276522,15,9,253,0.09981808453381481,0.00134454404920491,-0.7071067811865471,-0.7071067811865479,2.0794415416798357,0.21588838043303782,0.001343640959260289,0,0.5851407211114975,-0.767284473058411
Ajaccio,428.0,2021-09-10 17:01:20+00:00,2021-09-10 17:01:20+00:00,0.0,0.0,1.0,1,0.0,0,47.1,0.091,0.091,0.0,41.9985,8.9851,0.0,0.0,0.0,0.0,17.202389412894657,17.202389412894657,0.9248987162743402,0.3802135776561346,17,9,253,0.0,0.0,-0.9659258262890683,-0.25881904510252063,0.6931471805599453,0.6931471805599453,0.0,1,-2.065613136644622,-0.40486158948659406
Ajaccio,429.0,2021-09-12 14:47:32+00:00,2021-09-12 14:47:32+00:00,0.0,0.0,1.0,1,0.0,0,11.88,0.318,0.318,0.0,42.0086,8.9248,0.0,0.0,0.0,0.0,13.807601369600569,13.807601369600569,0.820273796792728,0.5719710642115057,14,9,255,0.0,0.0,-0.4999999999999997,-0.8660254037844388,0.6931471805599453,0.6931471805599453,0.0,1,-1.7580473834820314,0.11916624835195873
Ajaccio,430.0,2021-09-12 15:27:01+00:00,2021-09-12 15:44:13+00:00,17.2,0.4,0.2906976744186046,5,0.2,0,8.318,0.1668,0.434,0.1496185148970541,41.93804,8.845379999999999,0.0142384339026446,0.0317195838560342,-0.033699999999996,-0.0703999999999993,3.9309223792047625,0.5276378292771505,0.9041517525200398,0.3742558657961167,15,9,255,0.0780503042915249,0.00045163719815353564,-0.7071067811865471,-0.7071067811865479,1.791759469228055,0.25518290505882635,0.0004515352407715001,2,0.09939890244572847,3.8033069903525556
Ajaccio,431.0,2021-09-19 03:00:26+00:00,2021-09-19 03:00:26+00:00,0.0,0.0,1.0,1,0.0,0,12.21,0.091,0.091,0.0,41.9911,8.5879,0.0,0.0,0.0,0.0,19.284637811501646,19.284637811501646,-0.954084337507391,0.2995381059616338,3,9,262,0.0,0.0,0.7071067811865476,0.7071067811865476,0.6931471805599453,0.6931471805599453,0.0,1,-1.973189190536178,-0.9225205254475461
Ajaccio,432.0,2021-09-19 03:33:23+00:00,2021-09-19 03:33:23+00:00,0.0,0.0,1.0,1,0.0,0,13.91,2.632,2.632,0.0,41.9831,8.9696,0.0,0.0,0.0,0.0,15.280333435499644,15.280333435499644,0.9418058052816016,0.3361574409973308,3,9,262,0.0,0.0,0.7071067811865476,0.7071067811865476,0.6931471805599453,0.6931471805599453,0.0,1,-1.8255559089667768,-0.1541917988765824
Ajaccio,433.0,2021-10-04 13:42:33+00:00,2021-10-04 13:55:17+00:00,12.733333333333333,0.0,1.1780104712041886,15,0.4,0,8.538,0.2779333333333333,0.839,0.2350788520192036,41.88161333333334,9.007766666666669,0.0475546732969637,0.0328370362910685,-0.0108999999999994,0.1261999999999989,18.296933882698003,9.230180696459977,0.9562267344737644,-0.1947698710951418,13,10,277,0.12666984645131496,0.0015615545328623033,-0.2588190451025208,-0.9659258262890683,2.772588722239781,0.7784118322146334,0.0015603365743569759,0,0.2661764722587746,-1.0882999470836494
Ajaccio,434.0,2021-10-04 14:26:12+00:00,2021-10-04 15:27:48+00:00,61.6,0.0,0.827922077922078,51,0.6862745098039216,0,9.33156862745098,0.8305686274509806,4.066,1.1682098142868338,41.92361176470588,8.950827450980393,0.086335470455795,0.0519170187065143,0.1173000000000001,-0.0853000000000001,15.723964463848295,8.407925324119251,0.8374028801471487,-0.0636796960111463,14,10,277,0.1450357886867929,0.004482280234689222,-0.4999999999999997,-0.8660254037844388,3.9512437185814275,0.6031798451661159,0.00447226473367401,0,1.622606761482365,-0.8090177112619209
Ajaccio,435.0,2021-10-04 16:12:34+00:00,2021-10-04 16:22:40+00:00,10.1,0.0,1.0891089108910892,11,0.1818181818181818,0,9.353636363636364,0.1116363636363636,0.139,0.0135592973805631,41.92779090909091,8.943890909090909,0.0695304602968417,0.0494663007419284,0.185299999999998,-0.0617999999999998,14.214904709300717,10.668150377048049,0.8539692170597221,0.0811286826842092,16,10,277,0.19533389362831846,0.003439414659768284,-0.8660254037844385,-0.5000000000000004,2.4849066497880004,0.7367376166348071,0.0034335134005478185,0,0.9373906029525585,-0.3622102469922234
Ajaccio,436.0,2021-10-13 11:58:15+00:00,2021-10-13 12:30:29+00:00,32.233333333333334,0.0,0.2792140641158221,9,0.2222222222222222,0,15.985555555555557,0.4004444444444445,2.533,0.8031122448187288,41.825566666666674,8.974566666666666,0.0290500430292276,0.046191801220563,0.0504999999999995,0.1126000000000004,18.478510389734048,16.64019843688706,0.8316524429689997,-0.5048289306581331,11,10,286,0.12340587506273776,0.0013418738130548833,0.258819045102521,-0.9659258262890682,2.302585092994046,0.2462458769391936,0.001340974304984101,1,-0.1569076295792187,-1.0281883020593663
Ajaccio,437.0,2021-10-13 14:59:02+00:00,2021-10-13 17:05:37+00:00,126.58333333333331,0.0410958904109589,0.576695194206715,73,0.4794520547945205,0,13.323835616438355,0.451,4.807,0.9246266964444508,41.90818219178082,8.788979452054793,0.0885420103404561,0.1258986882807231,-0.0912999999999968,-0.2012,13.820966120001554,4.274491786681338,-0.1127101924187602,-0.1241160015039288,14,10,286,0.22094598887510813,0.011147322959601642,-0.4999999999999997,-0.8660254037844388,4.30406509320417,0.4553310072492428,0.01108564946137153,0,2.627955786546511,-0.3484582287740987
Ajaccio,438.0,2021-11-04 01:42:35+00:00,2021-11-04 01:42:35+00:00,0.0,0.0,1.0,1,0.0,0,144.67,0.148,0.148,0.0,42.0759,8.9089,0.0,0.0,0.0,0.0,19.053294524189585,19.053294524189585,0.5712539527254701,0.8207733679253527,1,11,308,0.0,0.0,0.25881904510252074,0.9659258262890683,0.6931471805599453,0.6931471805599453,0.0,1,-2.6232134587191354,-0.4183484616450685
Ajaccio,439.0,2021-11-04 03:16:55+00:00,2021-11-04 03:30:46+00:00,13.85,0.0,0.6498194945848376,9,0.3333333333333333,0,43.42444444444445,0.1371111111111111,0.243,0.0457450665220973,42.02238888888889,8.901033333333334,0.0177570017489191,0.0514413500989236,0.0452999999999974,0.1575000000000006,13.901110108392183,6.807353759033694,0.6273255052175091,0.7347101607620267,3,11,308,0.16388514270671384,0.000913444143673346,0.7071067811865476,0.7071067811865476,2.302585092994046,0.5006658847068662,0.0009130272074508568,0,0.11161377981709938,-0.09418827227657106
Ajaccio,440.0,2021-11-04 04:12:19+00:00,2021-11-04 04:12:19+00:00,0.0,0.0,1.0,1,0.0,0,36.04,0.091,0.091,0.0,41.8316,8.9433,0.0,0.0,0.0,0.0,15.474105752911784,15.474105752911784,0.8364234599803114,-0.5480837487050353,4,11,308,0.0,0.0,0.8660254037844386,0.5000000000000001,0.6931471805599453,0.6931471805599453,0.0,1,-1.943215061029057,-0.11421362832960642
Ajaccio,441.0,2021-11-14 00:53:48+00:00,2021-11-14 00:53:48+00:00,0.0,0.0,1.0,1,0.0,0,7.18,0.427,0.427,0.0,41.8718,8.6099,0.0,0.0,0.0,0.0,16.96924540848984,16.96924540848984,-0.9658183949176482,-0.2592196521074314,0,11,318,0.0,0.0,0.0,1.0,0.6931471805599453,0.6931471805599453,0.0,1,-1.8579067721016589,-0.499140176389591
Ajaccio,442.0,2021-11-14 01:54:24+00:00,2021-11-14 02:12:35+00:00,18.183333333333334,0.0,0.2199816681943171,4,0.25,0,37.5425,0.1707499999999999,0.371,0.1336871347587343,41.955625,8.610925,0.030356369457935,0.0146151462531173,-0.0550999999999959,0.0294000000000007,16.46130094529027,14.981665903542632,-0.9812692505533838,0.1551486624176676,1,11,318,0.06245294228456807,0.0004436627793413832,0.25881904510252074,0.9659258262890683,1.6094379124341003,0.1988358325620408,0.0004435643901105142,1,-0.7570179453082345,-0.4928562081715074
Ajaccio,443.0,2021-11-14 02:56:37+00:00,2021-11-14 02:56:37+00:00,0.0,0.0,1.0,1,0.0,0,22.89,0.088,0.088,0.0,41.8874,8.5784,0.0,0.0,0.0,0.0,18.9970790117802,18.9970790117802,-0.9872478098114396,-0.1591909608693775,2,11,318,0.0,0.0,0.49999999999999994,0.8660254037844387,0.6931471805599453,0.6931471805599453,0.0,1,-2.01511721692807,-0.8306701125409616
Ajaccio,444.0,2021-11-24 23:00:00+00:00,2021-11-24 23:00:00+00:00,0.0,0.0,1.0,1,0.0,0,24.98,0.129,0.129,0.0,41.9312,8.8688,0.0,0.0,0.0,0.0,5.513176476837817,5.513176476837817,0.993415536233946,0.1145668903698693,23,11,328,0.0,0.0,-0.25881904510252157,0.9659258262890681,0.6931471805599453,0.6931471805599453,0.0,1,-1.499900879574072,1.7439381009012873
Ajaccio,445.0,2021-11-26 02:27:12+00:00,2021-11-26 03:34:49+00:00,67.61666666666666,0.0,0.5324131131377866,36,0.1388888888888889,0,48.66944444444444,0.3349722222222222,4.612,0.8789779612420362,41.92714444444445,8.682075,0.0728585810004344,0.0632606055478897,0.0996000000000023,0.1919000000000004,13.294741640576852,5.35064334181688,-0.7940840897820289,0.0360366513921181,2,11,330,0.21620770106543524,0.004609077953447452,0.49999999999999994,0.8660254037844387,3.6109179126442243,0.42684369106289033,0.004598488679050919,0,1.0165635363520364,-0.0817361055155255
Ajaccio,446.0,2021-11-28 04:35:34+00:00,2021-11-28 04:35:34+00:00,0.0,0.0,1.0,1,0.0,0,45.3,0.104,0.104,0.0,41.8337,8.8387,0.0,0.0,0.0,0.0,10.41954434909246,10.41954434909246,0.3699648299855679,-0.929045760215152,4,11,332,0.0,0.0,0.8660254037844386,0.5000000000000001,0.6931471805599453,0.6931471805599453,0.0,1,-1.7922558608444927,0.8803461073193697
Ajaccio,447.0,2021-11-28 08:39:51+00:00,2021-11-28 08:39:51+00:00,0.0,0.0,1.0,1,0.0,0,49.13,0.116,0.116,0.0,41.9827,8.9386,0.0,0.0,0.0,0.0,12.995550489820726,12.995550489820726,0.916822831414393,0.3992942471377411,8,11,332,0.0,0.0,0.8660254037844387,-0.4999999999999998,0.6931471805599453,0.6931471805599453,0.0,1,-1.9117267558482962,0.4031762281642647
Ajaccio,448.0,2021-11-28 13:21:52+00:00,2021-11-28 13:34:48+00:00,12.933333333333334,0.0,0.3865979381443299,5,0.4,0,77.22800000000001,0.1614,0.428,0.1504386918315896,41.986,8.981200000000001,0.0163833757205272,0.0285569606225874,-0.0337999999999993,0.0739,16.43276770070567,15.005216804828487,0.935420153905722,0.3379083055436142,13,11,332,0.08126284513847612,0.00046785941531614974,-0.2588190451025208,-0.9659258262890683,1.791759469228055,0.326853220538511,0.0004677500032248876,1,-0.7104831206878258,-0.39299905708659255
Ajaccio,449.0,2021-11-28 14:06:05+00:00,2021-11-28 14:14:06+00:00,8.016666666666667,0.0,0.3742203742203742,3,0.0,0,117.61333333333334,0.1553333333333333,0.293,0.1205003457809699,42.02346666666666,8.9499,0.0357486130267093,0.0657927047627618,0.0587000000000017,-0.0429999999999992,17.188968361410797,14.271186735179704,0.7767392359858419,0.5668756754362329,14,11,332,0.07276462052398906,0.0023519979425445058,-0.4999999999999997,-0.8660254037844388,1.3862943611198906,0.31788656974592505,0.0023492363247488964,1,-0.8226410012506875,-0.3969659299772253
Ajaccio,450.0,2021-11-28 15:55:35+00:00,2021-11-28 15:55:35+00:00,0.0,0.0,1.0,1,0.0,0,10.5,0.111,0.111,0.0,41.999,8.9689,0.0,0.0,0.0,0.0,16.072827199879857,16.072827199879857,0.9104791453583242,0.4135549853013206,15,11,332,0.0,0.0,-0.7071067811865471,-0.7071067811865479,0.6931471805599453,0.6931471805599453,0.0,1,-1.8394819120173325,-0.3169286455223672
Ajaccio,451.0,2021-11-28 20:10:38+00:00,2021-11-28 20:14:34+00:00,3.933333333333333,0.0,0.5084745762711864,2,0.0,0,99.15,0.0965,0.115,0.0261629509039022,42.0604,8.911200000000001,0.0080610173055279,0.0271529003975642,0.0114000000000018,0.0384000000000011,17.668492836222573,16.321034961373854,0.614448897571491,0.7861542979900853,20,11,332,0.04005646015314041,0.00021888000000004043,-0.8660254037844386,0.5000000000000001,1.0986122886681098,0.4110989258264204,0.00021885604926766755,1,-1.7387583864708196,-0.4007365032518927
Ajaccio,452.0,2021-11-28 21:00:31+00:00,2021-11-28 23:11:47+00:00,131.26666666666668,0.108695652173913,0.350431691213814,46,0.2391304347826087,0,48.51347826086956,0.3713695652173913,4.598,0.833832766571748,41.967776086956526,8.860247826086956,0.0619129538941843,0.1049809860861171,-0.119800000000005,0.2064000000000003,12.021399787052212,2.1814170521177494,0.3321509043565695,0.3294591239163489,21,11,332,0.23864827675891842,0.0064996829513157715,-0.7071067811865477,0.7071067811865474,3.8501476017100584,0.30042431260389424,0.0064786510964829295,0,1.6886006635836817,0.6133789077414413
Ajaccio,453.0,2021-11-29 06:07:52+00:00,2021-11-29 06:30:42+00:00,22.83333333333333,0.0,0.0875912408759124,2,0.0,0,34.504999999999995,2.905,3.455,0.7778174593052023,41.9336,8.61205,0.0257386868351906,0.0139300035893751,-0.0364000000000004,-0.0197000000000002,15.952660284313724,15.285921667650884,-0.9936229936142712,0.0565604750620758,6,11,333,0.04138900820266218,0.00035854000000000674,1.0,6.123233995736766e-17,1.0986122886681098,0.0839653801173342,0.0003584757398936269,1,-1.2348754120442489,-0.3158377492926515
Ajaccio,454.0,2021-11-29 07:01:08+00:00,2021-11-29 07:21:59+00:00,20.85,0.0,0.1438848920863309,3,0.0,0,30.243333333333336,0.1196666666666666,0.146,0.0255408170059873,41.89363333333333,8.673233333333334,0.0594081083130373,0.0291108799821181,-0.0639000000000038,-0.018699999999999,12.217451112486575,9.287441985116052,-0.9344456556660794,-0.1509191040502832,7,11,333,0.06658002703514357,0.0017294223110655015,0.9659258262890683,-0.25881904510252063,1.3862943611198906,0.13443026908953973,0.0017279285822444912,1,-0.2902708511314005,0.2620725790436447
